timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773179070.7192824,h2,9.91,0.00,22.63,0.0442
1773179071.2205312,h2,78.65,0.00,5.44,0.1840
1773179071.7217324,h2,10.08,0.00,22.12,0.0452
1773179072.22315,h2,78.23,0.00,5.44,0.1840
1773179072.724351,h2,10.18,0.00,23.57,0.0424
1773179073.2256162,h2,77.25,0.00,5.44,0.1840
1773179073.7268128,h2,10.24,0.00,24.26,0.0412
1773179074.2280612,h2,31.09,0.00,6.31,0.1585
1773179074.7289429,h2,10.49,0.00,24.67,0.0405
1773179075.2302132,h2,83.83,0.00,5.44,0.1840
1773179075.7314343,h2,10.85,0.00,22.80,0.0439
1773179076.2327087,h2,84.01,0.00,6.12,0.1634
1773179076.733913,h2,10.85,0.00,24.16,0.0414
1773179077.2351215,h2,83.96,0.00,5.43,0.1841
1773179077.7363527,h2,10.39,0.00,25.86,0.0387
1773179078.2377915,h2,82.31,0.00,6.12,0.1634
1773179078.7389865,h2,10.16,0.00,24.16,0.0414
1773179079.2403226,h2,84.52,0.00,5.43,0.1841
1773179079.7413695,h2,10.46,0.00,23.40,0.0427
1773179080.2426941,h2,83.18,0.00,5.44,0.1840
1773179080.743912,h2,10.64,0.00,23.48,0.0426
1773179081.2451518,h2,82.56,0.00,6.12,0.1634
1773179081.746355,h2,11.01,0.00,24.16,0.0414
1773179082.2475893,h2,85.93,0.00,5.44,0.1840
1773179082.7488449,h2,10.63,0.00,24.72,0.0405
1773179083.2501094,h2,86.03,0.00,5.43,0.1841
1773179083.7513106,h2,10.56,0.00,23.99,0.0417
1773179084.2525818,h2,76.66,0.00,5.44,0.1840
1773179084.7537942,h2,0.06,0.00,4.75,0.2104
1773179085.2547896,h2,97.44,0.00,24.16,0.0414
1773179085.7560468,h2,5.61,0.00,4.75,0.2104
1773179086.2573583,h2,95.77,0.00,25.26,0.0396
1773179086.758741,h2,2.32,0.00,4.75,0.2104
1773179087.260082,h2,97.19,0.00,24.84,0.0403
1773179087.7613802,h2,7.40,0.00,4.75,0.2104
1773179088.262764,h2,96.39,0.00,25.94,0.0385
1773179088.7641544,h2,2.88,0.00,4.75,0.2104
1773179089.265367,h2,95.38,0.00,25.94,0.0385
1773179089.766657,h2,2.13,0.00,4.75,0.2104
1773179090.2680802,h2,95.32,0.00,23.90,0.0418
1773179090.76939,h2,3.11,0.00,4.75,0.2104
1773179091.2706985,h2,95.50,0.00,24.16,0.0414
1773179091.7719877,h2,2.43,0.00,4.75,0.2104
1773179092.273305,h2,96.19,0.00,26.20,0.0382
1773179092.7745798,h2,2.25,0.00,4.75,0.2104
1773179093.275947,h2,95.19,0.00,25.52,0.0392
1773179093.777227,h2,3.24,0.00,4.75,0.2104
1773179094.2785456,h2,95.17,0.00,24.58,0.0407
1773179094.7798293,h2,2.31,0.00,4.75,0.2104
1773179095.2811952,h2,0.06,0.00,4.75,0.2104
1773179095.7822933,h2,0.00,0.00,4.75,0.2104
1773179096.2837157,h2,0.00,0.00,4.75,0.2104
1773179096.7847936,h2,0.00,0.00,4.75,0.2104
