timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773180888.9516225,h2,90.75,0.00,24.84,0.0403
1773180889.4529114,h2,5.48,0.00,4.75,0.2104
1773180889.9542623,h2,96.07,0.00,26.62,0.0376
1773180890.45553,h2,6.75,0.00,4.75,0.2104
1773180890.9568346,h2,94.86,0.00,25.94,0.0385
1773180891.4581428,h2,2.55,0.00,4.75,0.2104
1773180891.9594936,h2,97.26,0.00,24.58,0.0407
1773180892.4607897,h2,4.68,0.00,4.75,0.2104
1773180892.9622333,h2,95.71,0.00,25.94,0.0385
1773180893.4636142,h2,3.18,0.00,4.75,0.2104
1773180893.9650214,h2,95.93,0.00,24.16,0.0414
1773180894.4662635,h2,4.92,0.00,4.75,0.2104
1773180894.9676442,h2,96.14,0.00,24.16,0.0414
1773180895.468932,h2,5.54,0.00,4.75,0.2104
1773180895.9702518,h2,96.77,0.00,25.26,0.0396
1773180896.471634,h2,7.30,0.00,4.75,0.2104
1773180896.9729638,h2,97.37,0.00,24.84,0.0403
1773180897.47429,h2,7.96,0.00,4.75,0.2104
1773180897.975592,h2,96.19,0.00,23.22,0.0431
1773180898.4768863,h2,3.24,0.00,4.75,0.2104
1773180898.9782927,h2,0.87,0.00,4.75,0.2104
1773180899.4798672,h2,0.00,0.00,4.75,0.2104
1773180899.9810312,h2,0.00,0.00,4.25,0.2352
1773180900.4821274,h2,0.06,0.00,4.75,0.2104
1773180900.9831872,h2,0.00,0.00,4.75,0.2104
1773180901.484274,h2,0.00,0.00,4.25,0.2352
1773180901.985354,h2,0.00,0.00,4.75,0.2104
1773180902.4864502,h2,0.00,0.00,4.25,0.2352
1773180902.9876392,h2,0.00,0.00,4.25,0.2352
1773180903.488699,h2,0.00,0.00,4.75,0.2104
1773180903.9897878,h2,0.25,0.00,4.75,0.2104
